id,Year,Name,Position,HeightFeet,HeightInches,Weight,Arms,Hands,FortyYD,TwentyYD,TenYD,TwentySS,ThreeCone,Vertical,Broad,Bench,Round,College,Pick,PickRound,PickTotal,FirstName,LastName,HeightInchesTotal,Wonderlic
9751,2011,Noel Devine,RB,5,8,179,29.25,8.625,4.34,0,0,0,0,0,0,24,0,,,0,0,Noel,Devine,68,0
9821,2011,Julio Jones,WR,6,3,220,33.75,9.75,4.34,2.47,1.5,4.25,6.66,38.5,135,17,1,Alabama,6(6),6,6,Julio,Jones,75,0
9824,2011,Ricardo Lockette,WR,6,2,211,33.75,9.75,4.34,2.48,1.52,4.19,7.15,35.5,127,22,0,,,0,0,Ricardo,Lockette,74,0
10049,2010,Jahvid Best,RB,5,10,199,31.75,9,4.34,0,0,4.17,0,32.5,113,18,1,California,30(30),30,30,Jahvid,Best,70,24
10070,2010,Ben Tate,RB,5,11,220,31.25,9,4.34,0,0,4.12,0,40.5,124,26,2,Auburn,26(58),26,58,Ben,Tate,71,0
10117,2010,Trindon Holliday,WR,5,5,166,28.375,8.25,4.34,0,0,4.48,6.54,42,116,10,6,LSU,28(197),28,197,Trindon,Holliday,65,0
10363,2009,Cedric Peerman,RB,5,10,216,0,0,4.34,0,0,4.29,0,40,117,27,6,Virginia,12(185),12,185,Cedric,Peerman,70,0
10625,2008,Josh Barrett,SS,6,2,223,0,0,4.34,0,0,4.27,0,31.5,121,17,7,Arizona State,13(220),13,220,Josh,Barrett,74,0
11189,2006,Michael Huff,SS,6,1,204,0,0,4.34,0,0,0,0,40.5,125,21,1,Texas,7(7),7,7,Michael,Huff,73,0
11244,2006,Willie Reid,WR,5,11,188,0,0,4.34,0,0,4.26,0,37.5,117,0,3,Florida State,31(95),31,95,Willie,Reid,71,0
11260,2006,Tye Hill,CB,5,10,185,0,0,4.34,0,0,4.05,0,41,129,0,1,Clemson,15(15),15,15,Tye,Hill,70,0
11276,2005,Domonique Foxworth,CB,5,11,184,0,0,4.34,0,0,3.89,0,41,125,14,3,Maryland,33(97),33,97,Domonique,Foxworth,71,0
11547,2004,Ahmad Carroll,CB,5,10,195,0,0,4.34,0,0,0,0,41,128,15,1,Arkansas,25(25),25,25,Ahmad,Carroll,70,0
11551,2004,DeAngelo Hall,CB,5,10,202,0,0,4.34,0,0,0,0,0,0,0,1,Virginia Tech,8(8),8,8,DeAngelo,Hall,70,0
11553,2004,Dunta Robinson,CB,5,11,186,0,0,4.34,0,0,3.75,0,36,120,15,1,South Carolina,10(10),10,10,Dunta,Robinson,71,0
11824,2003,B.J. Tucker,CB,5,11,188,0,0,4.34,0,0,4.2,0,35,123,16,6,Wisconsin,5(178),5,178,B.J.,Tucker,71,0
12054,2003,Tyrone Calico,WR,6,4,223,0,0,4.34,2.62,1.63,4.26,6.73,38,127,0,2,Middle Tennessee State,28(60),28,60,Tyrone,Calico,76,0
12604,2001,Ken-Yon Rambo,WR,6,1,196,0,0,4.34,0,0,0,0,39,0,0,7,Ohio State,29(229),29,229,Ken-Yon,Rambo,73,0
12618,2000,Antwan Harris,CB,5,9,186,0,0,4.34,0,0,4.01,0,39,121,16,6,Virginia,21(187),21,187,Antwan,Harris,69,0
12883,1999,Chris Watson,CB,6,1,191,0,0,4.34,0,0,3.86,0,37,124,18,3,Eastern Illinois,6(67),6,67,Chris,Watson,73,0
12897,1999,Kevin Brooks,CB,5,9,169,0,0,4.34,0,0,3.86,0,36,119,0,0,,,0,0,Kevin,Brooks,69,0
14629,2014,John Brown,WR,5,10,179,0,0,4.34,0,0,4.12,6.91,36.5,119,0,0,Pittsburg St. (KS),0,0,0,John,Brown,70,0
9831,2011,Aldrick Robinson,WR,5,10,184,29.5,8.75,4.35,0,0,4.09,6.65,40,126,17,6,Southern Methodist,13(178),13,178,Aldrick,Robinson,70,0
10394,2009,Demetrius Byrd,WR,6,1,196,33.375,9,4.35,0,0,0,0,31.5,117,0,7,LSU,15(224),15,224,Demetrius,Byrd,73,0
10431,2009,Lardarius Webb,CB,5,10,179,0,0,4.35,0,0,4.1,0,36.5,121,15,3,Nicholls State,24(88),24,88,Lardarius,Webb,70,0
10659,2008,Andre Caldwell,WR,6,1,204,0,0,4.35,0,0,4.11,0,33,124,0,3,Florida,34(97),34,97,Andre,Caldwell,73,0
10670,2008,DeSean Jackson,WR,5,10,169,0,0,4.35,2.52,1.53,4.19,6.82,34.5,120,0,2,California,18(49),18,49,DeSean,Jackson,70,0
10776,2007,LaRon Landry,FS,6,1,213,0,0,4.35,0,0,0,0,37.5,123,0,1,LSU,6(6),6,6,LaRon,Landry,73,0
10947,2007,Calvin Johnson,WR,6,5,239,33.375,9.25,4.35,2.53,1.52,0,0,42.5,139,0,1,Georgia Tech,2(2),2,2,Calvin,Johnson,77,0
10965,2007,Mike Walker,WR,6,2,209,0,0,4.35,0,0,4.39,0,36.5,121,18,3,UCF,15(79),15,79,Mike,Walker,74,0
11217,2006,Devin Aromashodu,WR,6,3,201,0,0,4.35,0,0,4.17,0,39,120,0,7,Auburn,25(233),25,233,Devin,Aromashodu,75,0
11232,2006,Santonio Holmes,WR,5,10.625,188,32,9.625,4.35,0,0,4.26,6.82,38,126,0,1,Ohio State,25(25),25,25,Santonio,Holmes,70.625,0
11283,2005,Karl Paymah,CB,6,1,204,0,0,4.35,0,0,3.91,0,41.5,125,15,3,Washington State,12(76),12,76,Karl,Paymah,73,0
11756,2004,Bob Sanders,SS,5,9,204,0,0,4.35,0,0,3.95,0,41.5,128,15,2,Iowa,12(44),12,44,Bob,Sanders,69,0
11817,2004,Roc Alexander,CB,5,11,185,0,0,4.35,0,0,4.23,0,39.5,125,0,0,,,0,0,Roc,Alexander,71,0
12008,2003,Justin Fargas,RB,6,1,219,0,0,4.35,0,0,0,0,0,137,27,3,USC,32(96),32,96,Justin,Fargas,73,0
12583,2001,Jonathan Carter,WR,6,1,180,0,0,4.35,2.54,1.55,4.25,7.28,42.5,134,0,5,Troy,31(162),31,162,Jonathan,Carter,73,0
12867,2000,R.Jay Soward,WR,5,10,177,0,0,4.35,0,0,0,0,35,124,0,0,,,0,0,R.Jay,Soward,70,0
9226,2013,Darius Slay,CB,6,0,192,32.25,9.375,4.36,0,1.52,4.21,6.9,35.5,124,14,2,Mississippi State,4(36),4,36,Darius,Slay,72,0
9486,2012,Travis Benjamin,WR,5,9,172,31.75,8.75,4.36,0,1.58,0,0,38,119,14,4,Miami (FL),5(100),5,100,Travis,Benjamin,69,0
9517,2012,Chris Owusu,WR,5,11,196,31.75,8.5,4.36,0,0,4.11,6.85,40,129,19,0,,,0,0,Chris,Owusu,71,0
9629,2011,Chris Culliver,FS,6,0,199,31.25,8.625,4.36,0,0,4.08,0,38.5,0,0,3,South Carolina,16(80),16,80,Chris,Culliver,72,0
10416,2009,Kevin Ogletree,WR,6,1,196,31,9,4.36,0,0,4.08,6.67,36,122,0,0,,,0,0,Kevin,Ogletree,73,0
10598,2008,Anthony Alridge,RB,5,9,170,0,0,4.36,0,0,0,0,30.5,134,0,0,,,0,0,Anthony,Alridge,69,0
10720,2007,Eric Wright,CB,5,11,192,0,0,4.36,0,0,4.23,0,36.5,123,16,2,UNLV,21(53),21,53,Eric,Wright,71,0
10935,2007,David Clowney,WR,6,1,188,0,0,4.36,0,0,4.15,0,32.5,123,0,5,Virginia Tech,20(157),20,157,David,Clowney,73,0
10969,2007,Jonathan Wade,CB,5,10,195,0,0,4.36,0,0,4.4,0,40.5,126,0,3,Tennessee,20(84),20,84,Jonathan,Wade,70,0
11337,2005,Patrick Body,FS,6,2,196,0,0,4.36,0,0,0,0,0,0,0,0,,,0,0,Patrick,Body,74,0
11541,2005,Nick Collins,CB,5,11,206,0,0,4.36,0,0,4.16,0,40,118,11,2,Bethune-Cookman,19(51),19,51,Nick,Collins,71,0
11545,2005,Stanley Wilson,CB,6,1,185,0,0,4.36,0,0,0,0,39.5,125,14,3,Stanford,8(72),8,72,Stanley,Wilson,73,0
12341,2002,Cliff Russell,WR,6,1,185,0,0,4.36,0,0,0,0,0,0,0,3,Utah,22(87),22,87,Cliff,Russell,73,0
12531,2001,Derrick Blaylock,RB,5,10,194,0,0,4.36,0,0,4.09,0,35.5,0,18,5,Stephen F. Austin,19(150),19,150,Derrick,Blaylock,70,0
9127,2013,Knile Davis,RB,5,10,227,29.75,8.625,4.37,0,1.49,4.38,6.96,33.5,121,31,3,Arkansas,34(96),34,96,Knile,Davis,70,0
9228,2013,Dee Milliner,CB,6,0,201,32,8.75,4.37,0,1.49,4.32,6.95,36,122,0,1,Alabama,9(9),9,9,Dee,Milliner,72,0
9556,2012,Ron Brooks,CB,5,10,190,0,0,4.37,0,0,0,0,38,120,12,4,LSU,29(124),29,124,Ron,Brooks,70,0
9569,2011,Buster Skrine,CB,5,10,186,30.25,8.875,4.37,0,0,3.9,0,37,122,20,5,Chattanooga,6(137),6,137,Buster,Skrine,70,0
9754,2011,Mario Fannin,RB,5,10,231,30.75,9.5,4.37,0,0,4.21,0,37.5,115,21,0,,,0,0,Mario,Fannin,70,0
9764,2011,Derrick Locke,RB,5,8,188,28.875,9,4.37,0,0,4.15,0,37.5,118,16,0,,,0,0,Derrick,Locke,68,0
9765,2011,DeMarco Murray,RB,6,1,213,32,9.25,4.37,0,0,4.18,0,34.5,130,21,3,Oklahoma,7(71),7,71,DeMarco,Murray,73,0
9870,2010,Brandon Ghee,CB,6,1,192,32.5,10.5,4.37,0,0,4.07,0,37,127,15,3,Wake Forest,32(96),32,96,Brandon,Ghee,73,0
9877,2010,David Pender,CB,6,1,180,32,9,4.37,0,0,0,0,39,124,8,0,,,0,0,David,Pender,73,0
10062,2010,Ryan Mathews,RB,6,1,218,31,9.25,4.37,0,0,4.33,0,36,121,19,1,Fresno State,12(12),12,12,Ryan,Mathews,73,16
10347,2009,Andre Brown,RB,6,1,224,0,0,4.37,0,0,4.33,0,37,115,24,4,North Carolina State,29(129),29,129,Andre,Brown,73,0
10411,2009,Kenny McKinley,WR,6,1,189,31.25,9,4.37,0,0,4.1,6.96,37,113,0,5,South Carolina,5(141),5,141,Kenny,McKinley,73,0
10661,2008,Will Franklin,WR,6,1,214,0,0,4.37,0,0,0,0,34.5,0,0,4,Missouri,6(105),6,105,Will,Franklin,73,0
10683,2008,Arman Shields,WR,6,1,194,0,0,4.37,0,0,3.96,0,37.5,128,19,4,Richmond,26(125),26,125,Arman,Shields,73,0
10699,2008,Michael Grant,CB,5,10,186,0,0,4.37,0,0,4.1,0,30.5,116,14,0,,,0,0,Michael,Grant,70,0
10704,2008,Terrence Wheatley,CB,5,10,187,0,0,4.37,0,0,4.2,0,36.5,128,17,2,Colorado,31(62),31,62,Terrence,Wheatley,70,0
10705,2008,Tracy Porter,CB,5,11,188,0,0,4.37,0,0,4.07,0,34,123,18,2,Indiana,9(40),9,40,Tracy,Porter,71,0
11500,2005,Matt Jones,TE,6,6,242,0,0,4.37,0,0,0,0,39.5,129,0,1,Arkansas,21(21),21,21,Matt,Jones,78,19
11505,2005,Mark Bradley,WR,6,2,201,31.375,8.875,4.37,2.6,1.54,4.02,6.96,39.5,128,0,2,Oklahoma,7(39),7,39,Mark,Bradley,74,0
11527,2005,Roscoe Parrish,WR,5,10,170,0,0,4.37,2.54,1.56,4.2,6.64,36,126,10,2,Miami (FL),23(55),23,55,Roscoe,Parrish,70,0
11542,2005,Ronald Bartell,CB,6,1,211,0,0,4.37,0,0,0,0,35.5,0,21,2,Howard,18(50),18,50,Ronald,Bartell,73,0
11543,2005,Scott Starks,CB,5,9,172,0,0,4.37,0,0,3.9,0,43,137,13,3,Wisconsin,23(87),23,87,Scott,Starks,69,0
11734,2004,Tatum Bell,RB,5,11,212,0,0,4.37,0,0,0,0,38.5,117,25,2,Oklahoma State,9(41),9,41,Tatum,Bell,71,0
12077,2003,Terence Newman,CB,5,11,189,0,0,4.37,0,0,3.83,0,41,136,10,1,Kansas State,5(5),5,5,Terence,Newman,71,0
12348,2002,Tony Beckham,CB,6,1,195,0,0,4.37,0,0,4.3,0,34.5,121,15,4,Wisc. Stout,17(115),17,115,Tony,Beckham,73,0
12847,2000,Chris Cole,WR,6,1,191,0,0,4.37,2.52,1.48,4.09,6.78,37.5,125,0,3,Texas A&M,8(70),8,70,Chris,Cole,73,0
14702,2014,Justin Gilbert,CB,6,0,202,0,0,4.37,0,0,0,6.92,35.5,126,20,0,Oklahoma St.,0,0,0,Justin,Gilbert,72,0
9145,2013,Latavius Murray,RB,6,2.5,223,33.25,9.125,4.38,2.56,1.48,4.36,6.81,36,124,22,6,UCF,13(181),13,181,Latavius,Murray,74.5,0
9189,2013,Josh Boyce,WR,5,11,206,31.25,9.25,4.38,0,1.56,4.1,6.68,34,131,22,4,TCU,5(102),5,102,Josh,Boyce,71,0
9214,2013,Kenny Stills,WR,6,0,194,30.5,9,4.38,0,1.53,4.35,0,33.5,124,16,5,Oklahoma,11(144),11,144,Kenny,Stills,72,0
9230,2013,Desmond Trufant,CB,6,0,190,31.25,8.625,4.38,0,1.47,3.85,0,37.5,125,16,1,Washington,22(22),22,22,Desmond,Trufant,72,0
9571,2011,Chimdi Chekwa,CB,6,0,191,31.375,8.375,4.38,0,0,0,0,34.5,0,0,4,Ohio State,16(113),16,113,Chimdi,Chekwa,72,0
9860,2011,Prince Amukamara,CB,6,1,206,30.5,8.5,4.38,0,0,4.08,0,38,128,15,1,Nebraska,19(19),19,19,Prince,Amukamara,73,0
10133,2010,Demaryius Thomas,WR,6,3.25,224,33,10.5,4.38,0,0,0,0,0,0,0,1,Georgia Tech,22(22),22,22,Demaryius,Thomas,75.25,0
10140,2010,Devin McCourty,CB,5,11,193,32,9,4.38,0,0,4.07,0,36,126,16,1,Rutgers,27(27),27,27,Devin,McCourty,71,0
10602,2008,Jamaal Charles,RB,5,11,200,0,0,4.38,0,0,4.22,0,30.5,122,0,3,Texas,10(73),10,73,Jamaal,Charles,71,0
10623,2008,Danny Woodhead,RB,5,7.5,197,28.375,9.125,4.38,2.5,1.44,4.2,7.03,38,121,20,0,,,0,0,Danny,Woodhead,67.5,0
10691,2008,Jonathan Wilhite,CB,5,10,185,0,0,4.38,0,0,0,0,33.5,119,20,4,Auburn,30(129),30,129,Jonathan,Wilhite,70,0
10696,2008,Leodis McKelvin,CB,5,10,190,0,0,4.38,0,0,4.1,0,33.5,121,17,1,Troy,11(11),11,11,Leodis,McKelvin,70,0
10700,2008,Mike Jenkins,CB,5,10,197,0,0,4.38,0,0,4.4,0,34,117,18,1,South Florida,25(25),25,25,Mike,Jenkins,70,0
10957,2007,Laurent Robinson,WR,6,2,199,32.25,9,4.38,2.5,1.46,4.28,6.83,39,127,19,3,Illinois State,11(75),11,75,Laurent,Robinson,74,0
11186,2006,Daniel Bullocks,SS,6,1,212,0,0,4.38,0,0,4.18,0,38,124,18,2,Nebraska,8(40),8,40,Daniel,Bullocks,73,0
11201,2006,Vernon Davis,TE,6,3,254,0,0,4.38,0,0,4.17,0,42,128,33,1,Maryland,6(6),6,6,Vernon,Davis,75,0
11239,2006,Sinorice Moss,WR,5,8,185,0,0,4.38,2.53,1.48,0,0,42,123,0,2,Miami (FL),12(44),12,44,Sinorice,Moss,68,0
11742,2004,Kevin Jones,RB,6,0,227,0,0,4.38,0,0,0,0,38,0,0,1,Virginia Tech,30(30),30,30,Kevin,Jones,72,0
11828,2003,Dennis Weathersby,CB,6,1,204,0,0,4.38,0,0,4.13,0,38,125,9,4,Oregon State,1(98),1,98,Dennis,Weathersby,73,0
11835,2003,Marcus Trufant,CB,5,11,199,0,0,4.38,0,0,4.32,0,39,127,11,1,Washington State,11(11),11,11,Marcus,Trufant,71,0
12062,2003,Bethel Johnson,WR,5,11,201,0,0,4.38,2.6,1.55,0,0,38.5,127,17,2,Texas A&M,13(45),13,45,Bethel,Johnson,71,0
12345,2002,Javon Walker,WR,6,3,210,32.5,9.75,4.38,2.54,1.53,4.05,6.86,39.5,126,18,1,Florida State,20(20),20,20,Javon,Walker,75,0
12530,2001,Michael Bennett,RB,5,9,207,0,0,4.38,0,0,0,0,39.5,0,13,1,Wisconsin,27(27),27,27,Michael,Bennett,69,0
12979,1999,Billy Gustin,FS,6,1,192,0,0,4.38,0,0,3.99,0,37,121,15,0,,,0,0,Billy,Gustin,73,0
13156,1999,Edgerrin James,RB,6,1,216,0,0,4.38,0,0,3.88,0,0,0,0,1,Miami (FL),4(4),4,4,Edgerrin,James,73,0
14697,2014,Phillip Gaines,CB,6,0,193,0,0,4.38,0,0,4.04,6.62,36.5,122,11,0,Rice,0,0,0,Phillip,Gaines,72,0
14905,2014,Jason Verrett,CB,5,9,189,0,0,4.38,0,0,4,6.69,39,128,0,0,TCU,0,0,0,Jason,Verrett,69,0
9199,2013,Charles Johnson,WR,6,2,215,30.5,9.25,4.39,2.51,1.53,4.31,7.04,39.5,133,14,7,Grand Valley State,10(216),10,216,Charles,Johnson,74,0
9232,2013,Jamar Taylor,CB,5,11,192,30.75,9.125,4.39,0,1.47,4.06,6.82,35,127,22,2,Boise State,22(54),22,54,Jamar,Taylor,71,0
9241,2013,Robert Alford,CB,5,10,188,32,9.5,4.39,0,1.52,4.23,6.89,40,132,17,2,Southeastern Louisiana,28(60),28,60,Robert,Alford,70,0
9507,2012,A.J. Jenkins,WR,6,0,190,32.75,9.5,4.39,0,0,4.12,6.73,38,124,12,1,Illinois,30(30),30,30,A.J.,Jenkins,72,0
9530,2012,Devon Wylie,WR,5,9,187,30.25,9.5,4.39,0,0,0,0,39,123,17,4,Fresno State,12(107),12,107,Devon,Wylie,69,0
10112,2010,Marcus Easley,WR,6,3,210,32.75,8.5,4.39,2.52,1.52,4.6,6.94,34,123,16,4,Connecticut,9(107),9,107,Marcus,Easley,75,0
10366,2009,Kory Sheets,RB,5,11,208,0,0,4.39,0,0,4.39,0,37,121,15,0,,,0,0,Kory,Sheets,71,0
10402,2009,Percy Harvin,WR,5,11,192,31.625,9.375,4.39,2.51,1.47,0,0,37.5,121,19,1,Florida,22(22),22,22,Percy,Harvin,71,12
10442,2008,Antwaun Molden,CB,6,1,198,0,0,4.39,0,0,4.14,0,37.5,129,23,3,Eastern Kentucky,16(79),16,79,Antwaun,Molden,73,0
10498,2008,Quintin Demps,FS,6,1,206,0,0,4.39,0,0,0,0,31.5,110,16,4,UTEP,18(117),18,117,Quintin,Demps,73,0
10682,2008,Eddie Royal,WR,5,10,184,0,0,4.39,0,0,4.34,0,36,124,24,2,Virginia Tech,11(42),11,42,Eddie,Royal,70,0
10709,2008,Zackary Bowman,CB,6,1,197,0,0,4.39,0,0,4.21,0,30.5,122,18,5,Nebraska,7(142),7,142,Zackary,Bowman,73,0
10931,2007,Aundrae Allison,WR,6,1,198,31.5,9,4.39,2.46,1.43,4.25,6.81,37,127,0,5,East Carolina,9(146),9,146,Aundrae,Allison,73,0
10951,2007,Robert Meachem,WR,6,2,214,0,0,4.39,2.49,1.51,4.31,6.97,37.5,121,0,1,Tennessee,27(27),27,27,Robert,Meachem,74,0
10970,2007,Josh Wilson,CB,5,9,189,0,0,4.39,0,0,4.43,0,36.5,120,0,2,Maryland,23(55),23,55,Josh,Wilson,69,0
10971,2007,Kenny Scott,CB,6,1,179,0,0,4.39,0,0,0,0,40,127,10,0,,,0,0,Kenny,Scott,73,0
10972,2007,Leon Hall,CB,5,11,193,0,0,4.39,0,0,4.07,0,37.5,125,15,1,Michigan,18(18),18,18,Leon,Hall,71,0
10973,2007,Marcus McCauley,CB,6,1,203,0,0,4.39,0,0,4.17,0,36,129,17,3,Fresno State,8(72),8,72,Marcus,McCauley,73,0
11048,2006,Jason Allen,FS,6,1,209,0,0,4.39,0,0,3.83,0,39.5,131,17,1,Tennessee,16(16),16,16,Jason,Allen,73,0
11049,2006,Antoine Bethea,FS,5,11,203,0,0,4.39,0,0,4.13,0,36.5,0,19,6,Howard,38(207),38,207,Antoine,Bethea,71,0
11168,2006,Maurice Drew,RB,5,7,207,0,0,4.39,0,0,4.41,0,36,116,18,0,,,0,0,Maurice,Drew,67,0
11254,2006,Kelly Jennings,CB,5,11,178,0,0,4.39,0,0,4.04,0,40,120,0,1,Miami (FL),31(31),31,31,Kelly,Jennings,71,0
11274,2005,Daven Holly,CB,5,11,192,0,0,4.39,0,0,4.08,0,39,115,15,7,Cincinnati,1(215),1,215,Daven,Holly,71,0
11525,2005,Terrence Murphy,WR,6,1,202,0,0,4.39,2.62,1.57,3.91,7.02,41,128,0,2,Texas A&M,26(58),26,58,Terrence,Murphy,73,0
11789,2004,Lee Evans,WR,5,11,197,0,0,4.39,0,0,0,0,34.5,120,0,1,Wisconsin,13(13),13,13,Lee,Evans,71,0
11802,2004,Samie Parker,WR,5,11,176,0,0,4.39,0,0,0,0,36,0,0,4,Oregon,9(105),9,105,Samie,Parker,71,0
11830,2003,Drayton Florence,CB,6,1,198,0,0,4.39,0,0,0,0,35,124,18,2,Tuskegee,14(46),14,46,Drayton,Florence,73,0
12088,2002,Joseph Jefferson,CB,6,1,205,0,0,4.39,0,0,4.01,0,39.5,121,8,3,Western Kentucky,9(74),9,74,Joseph,Jefferson,73,0
12582,2001,John Capel,WR,5,11,177,0,0,4.39,0,0,0,0,36.5,126,0,7,Florida,8(208),8,208,John,Capel,71,0
12588,2001,Reggie Germany,WR,6,1,183,0,0,4.39,0,0,0,0,32,0,0,7,Ohio State,14(214),14,214,Reggie,Germany,73,0
12877,1999,Anthony Parker,CB,6,1,197,0,0,4.39,0,0,4.27,0,31,113,8,4,Weber State,4(99),4,99,Anthony,Parker,73,0
12891,1999,Fred Vinson,CB,5,11,177,0,0,4.39,0,0,4.17,0,36,121,14,2,Vanderbilt,16(47),16,47,Fred,Vinson,71,0
14851,2014,Bradley Roby,CB,5,11,194,0,0,4.39,0,0,4.04,0,38.5,124,17,0,Ohio St.,0,0,0,Bradley,Roby,71,0
9224,2013,Brandon McGee,CB,5,11,193,32,9.125,4.4,0,1.46,4.18,6.71,33.5,119,14,5,Miami (FL),16(149),16,149,Brandon,McGee,71,0
9443,2012,Lamar Miller,RB,5,11,212,31.375,9.25,4.4,0,0,0,0,33,0,0,4,Miami (FL),2(97),2,97,Lamar,Miller,71,0
9525,2012,Tommy Streeter,WR,6,4,219,34.75,9.5,4.4,0,0,0,7.08,33,125,17,6,Miami (FL),28(198),28,198,Tommy,Streeter,76,0
9559,2012,Stephon Gilmore,CB,6,0,190,31,9.25,4.4,0,0,3.94,6.61,36,123,15,1,South Carolina,10(10),10,10,Stephon,Gilmore,72,0
9693,2011,Dontay Moch,OLB,6,1,248,33,9.25,4.4,0,0,4.38,0,42,128,21,3,Nevada,2(66),2,66,Dontay,Moch,73,0
9758,2011,Roy Helu,RB,6,1,219,31.375,10.25,4.4,0,0,4.01,0,36.5,119,11,4,Nebraska,8(105),8,105,Roy,Helu,73,0
9770,2011,Brandon Saine,RB,5,11,220,30.625,9.25,4.4,0,0,4.25,0,34.5,113,22,0,,,0,0,Brandon,Saine,71,0
9771,2011,DaRel Scott,RB,5,11,211,32.5,9,4.4,0,0,4.2,0,34,117,19,7,Maryland,18(221),18,221,DaRel,Scott,71,0
9774,2011,Jordan Todman,RB,5,9,203,32,9.375,4.4,0,0,4.18,0,38,126,25,6,Connecticut,18(183),18,183,Jordan,Todman,69,0
9815,2011,Leonard Hankerson,WR,6,2,209,32.25,10.625,4.4,2.53,1.51,4.21,6.94,36,117,14,3,Miami (FL),15(79),15,79,Leonard,Hankerson,74,0
9862,2011,Ras-I Dowling,CB,6,1,198,31,9.5,4.4,0,0,0,0,0,0,19,2,Virginia,1(33),1,33,Ras-I,Dowling,73,0
9928,2010,Eric Berry,FS,6,1,211,33.25,9.625,4.4,0,0,4.23,0,43,130,19,1,Tennessee,5(5),5,5,Eric,Berry,73,0
10063,2010,Joe McKnight,RB,6,1,198,31.75,9.125,4.4,0,0,0,0,36.5,120,18,4,USC,14(112),14,112,Joe,McKnight,73,0
10087,2010,Dorin Dickerson,TE,6,2,226,34,9.75,4.4,0,0,4.3,0,43.5,125,24,7,Pittsburgh,20(227),20,227,Dorin,Dickerson,74,0
10127,2010,Taylor Price,WR,6,1,204,31.25,9.5,4.4,0,0,4.34,6.82,37,114,16,3,Ohio,26(90),26,90,Taylor,Price,73,0
10129,2010,Andre Roberts,WR,5,11,195,31.5,9.5,4.4,2.58,1.52,4.15,6.77,36,120,15,3,Citadel,24(88),24,88,Andre,Roberts,71,0
10130,2010,Emmanuel Sanders,WR,5,11,186,32,9.25,4.4,2.46,1.49,4.1,6.64,39.5,126,12,3,Southern Methodist,18(82),18,82,Emmanuel,Sanders,71,0
10137,2010,Kyle Williams,WR,5,10,188,30,9.125,4.4,0,0,4.19,7,33,118,11,6,Arizona State,37(206),37,206,Kyle,Williams,70,0
10149,2010,Kareem Jackson,CB,5,11,196,30,9.125,4.4,0,0,4.14,0,37.5,118,13,1,Alabama,20(20),20,20,Kareem,Jackson,71,0
10159,2009,Brandon Hughes,CB,5,11,182,0,0,4.4,0,0,4.23,0,36.5,128,8,5,Oregon State,12(148),12,148,Brandon,Hughes,71,0
10227,2009,David Bruton,FS,6,2,219,0,0,4.4,0,0,4.28,0,41.5,132,19,4,Notre Dame,14(114),14,114,David,Bruton,74,0
10408,2009,Quinten Lawrence,WR,6,0,184,30.25,8.25,4.4,0,0,0,0,0,0,20,6,McNeese State,2(175),2,175,Quinten,Lawrence,72,0
10440,2009,Vontae Davis,CB,5,11,203,0,0,4.4,0,0,4.07,0,36,125,25,1,Illinois,25(25),25,25,Vontae,Davis,71,0
10617,2008,Chad Simpson,RB,5,9,216,0,0,4.4,0,0,0,0,32.5,124,0,0,,,0,0,Chad,Simpson,69,0
10688,2008,Devin Thomas,WR,6,2,215,0,0,4.4,0,0,4.26,0,28,126,0,2,Michigan State,3(34),3,34,Devin,Thomas,74,0
10708,2008,Wilrey Fontenot,CB,5,9,171,0,0,4.4,0,0,4.26,0,34,128,18,7,Arizona,5(212),5,212,Wilrey,Fontenot,69,0
10891,2007,Chris Henry,RB,5,11,230,0,0,4.4,0,0,4.16,0,36,127,26,2,Arizona,18(50),18,50,Chris,Henry,71,0
10898,2007,Adrian Peterson,RB,6,2,217,0,0,4.4,0,0,4.4,0,38.5,127,0,1,Oklahoma,7(7),7,7,Adrian,Peterson,74,0
10899,2007,Antonio Pittman,RB,5,11,207,0,0,4.4,0,0,4.16,0,35.5,123,16,4,Ohio State,8(107),8,107,Antonio,Pittman,71,0
10904,2007,Garrett Wolfe,RB,5,8,186,0,0,4.4,0,0,4.08,0,35.5,0,0,3,Northern Illinois,29(93),29,93,Garrett,Wolfe,68,0
11152,2006,Reggie McNeal,QB,6,2,198,0,0,4.4,0,0,4.27,0,32,121,0,6,Texas A&M,24(193),24,193,Reggie,McNeal,74,19
11164,2006,Joseph Addai,RB,5,11,214,0,0,4.4,0,0,4.48,0,38.5,125,18,1,LSU,30(30),30,30,Joseph,Addai,71,0
11171,2006,Andre Hall,RB,5,9,208,0,0,4.4,0,0,0,0,33,113,18,0,,,0,0,Andre,Hall,69,0
11178,2006,Jerious Norwood,RB,6,1,210,0,0,4.4,0,0,4.26,0,36.5,122,15,3,Mississippi State,15(79),15,79,Jerious,Norwood,73,0
11198,2006,Donte Whitner,SS,5,10,204,0,0,4.4,0,0,0,0,40,132,18,1,Ohio State,8(8),8,8,Donte,Whitner,70,0
11250,2006,Todd Watkins,WR,6,3,202,0,0,4.4,0,0,4.25,0,37,118,0,7,Brigham Young,10(218),10,218,Todd,Watkins,75,0
11251,2006,Jeff Webb,WR,6,2.125,211,33,8,4.4,2.61,1.51,4.08,6.81,37,126,0,6,San Diego State,21(190),21,190,Jeff,Webb,74.125,0
